epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,4.348658232877927,0.06357516828721017,3.8808550229713097,0.08955223880597014,3.790146566558773,0.11362248014660965
2,3.925304669627701,0.13107703814510097,3.4494010121075074,0.16417910447761194,3.405184891286534,0.19975565058032987
3,3.692957784671256,0.17707554225878833,3.2399975755321444,0.19402985074626866,3.197852839037057,0.23152107513744655
4,3.5137701378710338,0.22101720269259537,3.0476912882790637,0.26119402985074625,3.0077435188200243,0.26695174098961516
5,3.357600862086488,0.2513089005235602,2.801465600284178,0.34328358208955223,2.7680110912462816,0.30849114233353697
6,3.2048943336988978,0.2894540014958863,2.794850296048976,0.30597014925373134,2.7109786463570287,0.34025656689065364
7,3.0703047889332855,0.3118922961854899,2.6904076675870527,0.373134328358209,2.6560953869350667,0.3683567501527184
8,2.9589978370010273,0.3356394913986537,2.563172642864398,0.3656716417910448,2.5293472866205158,0.3811850946854001
9,2.8708579003498818,0.3567688855646971,2.5408763031461348,0.39552238805970147,2.5099135538973893,0.3860720830788027
10,2.7549562179605376,0.3801421091997008,2.503767714571597,0.373134328358209,2.4687758716928134,0.3836285888821014
11,2.686583675550006,0.39042632759910245,2.3996754973682006,0.41044776119402987,2.4008246582313215,0.4147831398900428
12,2.608856521797608,0.4113687359760658,2.4198844504000534,0.40298507462686567,2.397135375983553,0.41050702504581554
13,2.5140809855892665,0.4268885564697083,2.4522281725015214,0.41044776119402987,2.360974813133897,0.42455711667684787
14,2.4412469562524812,0.4446522064323111,2.3686871795511957,0.417910447761194,2.36032114090101,0.4215027489309713
15,2.3517856396394787,0.4594240837696335,2.4986462913342375,0.39552238805970147,2.4959566016421495,0.38729383017715335
16,2.3053981186118513,0.46278982797307405,2.221207020887688,0.48507462686567165,2.2925755690712717,0.44043982895540623
17,2.2610846637520403,0.47887060583395663,2.359088032992918,0.43283582089552236,2.3342389600191016,0.43738546120952965
18,2.15053031849344,0.4927075542258788,2.3533993194352334,0.40298507462686567,2.406032102459003,0.4257788637751985
19,2.11379640621308,0.5,2.281759972002969,0.417910447761194,2.3231431389262784,0.43188759926695175
